-10.000,-0.9210, 0.03012, 0.02627,-0.0040,1.0000,0.0083,-6.1227, 0.0000, 0.0000, 0.0000, 0.2347
 -9.750,-0.9055, 0.02820, 0.02414,-0.0032,0.9466,0.0083,-6.0167, 0.0000, 0.0000, 0.0000, 0.2358
 -9.500,-0.8960, 0.02698, 0.02271,-0.0005,0.9074,0.0084,-5.9035, 0.0000, 0.0000, 0.0000, 0.2391
 -9.000,-0.8646, 0.02523, 0.02066, 0.0031,0.8627,0.0085,-5.5635, 0.0000, 0.0000, 0.0000, 0.2437
 -8.500,-0.8311, 0.02225, 0.01731, 0.0062,0.8319,0.0087,-5.3211, 0.0000, 0.0000, 0.0000, 0.2480
 -8.250,-0.8157, 0.01983, 0.01465, 0.0079,0.8185,0.0088,-5.2899, 0.0000, 0.0000, 0.0000, 0.2504
 -8.000,-0.7991, 0.01804, 0.01262, 0.0097,0.8007,0.0090,-5.2107, 0.0000, 0.0000, 0.0000, 0.2530
 -7.750,-0.7810, 0.01662, 0.01105, 0.0112,0.7896,0.0092,-5.0962, 0.0000, 0.0000, 0.0000, 0.2555
 -7.500,-0.7622, 0.01548, 0.00977, 0.0127,0.7769,0.0094,-4.9601, 0.0000, 0.0000, 0.0000, 0.2580
 -7.250,-0.7426, 0.01457, 0.00870, 0.0142,0.7623,0.0096,-4.8092, 0.0000, 0.0000, 0.0000, 0.2606
 -7.000,-0.7216, 0.01380, 0.00779, 0.0154,0.7486,0.0099,-4.6460, 0.0000, 0.0000, 0.0000, 0.2631
 -6.750,-0.6992, 0.01312, 0.00697, 0.0165,0.7408,0.0103,-4.4736, 0.0000, 0.0000, 0.0000, 0.2655
 -6.500,-0.6759, 0.01258, 0.00631, 0.0174,0.7279,0.0109,-4.2923, 0.0000, 0.0000, 0.0000, 0.2678
 -6.250,-0.6518, 0.01215, 0.00576, 0.0182,0.7107,0.0116,-4.1030, 0.0000, 0.0000, 0.0000, 0.2702
 -6.000,-0.6265, 0.01178, 0.00534, 0.0188,0.6992,0.0126,-3.8988, 0.0000, 0.0000, 0.0000, 0.2724
 -5.750,-0.6006, 0.01145, 0.00500, 0.0192,0.6921,0.0137,-3.6863, 0.0000, 0.0000, 0.0000, 0.2746
 -5.500,-0.5744, 0.01118, 0.00467, 0.0196,0.6808,0.0150,-3.4754, 0.0000, 0.0000, 0.0000, 0.2769
 -5.250,-0.5481, 0.01096, 0.00436, 0.0200,0.6644,0.0164,-3.2667, 0.0000, 0.0000, 0.0000, 0.2794
 -5.000,-0.5211, 0.01079, 0.00413, 0.0203,0.6495,0.0175,-3.0519, 0.0000, 0.0000, 0.0000, 0.2819
 -4.500,-0.4690, 0.01008, 0.00346, 0.0213,0.6325,0.0418,-2.6794, 0.0000, 0.0000, 0.0000, 0.2885
 -4.250,-0.4440, 0.00968, 0.00318, 0.0217,0.6195,0.0711,-2.4832, 0.0000, 0.0000, 0.0000, 0.2923
 -4.000,-0.4194, 0.00925, 0.00290, 0.0222,0.6025,0.1126,-2.3028, 0.0000, 0.0000, 0.0000, 0.2965
 -3.750,-0.3956, 0.00866, 0.00262, 0.0228,0.5966,0.1791,-2.1332, 0.0000, 0.0000, 0.0000, 0.3013
 -3.500,-0.3716, 0.00810, 0.00238, 0.0234,0.5893,0.2521,-1.9660, 0.0000, 0.0000, 0.0000, 0.3067
 -3.250,-0.3467, 0.00770, 0.00215, 0.0239,0.5774,0.3131,-1.7985, 0.0000, 0.0000, 0.0000, 0.3127
 -3.000,-0.3210, 0.00743, 0.00200, 0.0243,0.5596,0.3628,-1.6329, 0.0000, 0.0000, 0.0000, 0.3196
 -2.750,-0.2949, 0.00717, 0.00188, 0.0246,0.5466,0.4101,-1.4702, 0.0000, 0.0000, 0.0000, 0.3275
 -2.500,-0.2690, 0.00685, 0.00178, 0.0250,0.5404,0.4684,-1.3128, 0.0000, 0.0000, 0.0000, 0.3371
 -2.250,-0.2427, 0.00662, 0.00169, 0.0254,0.5304,0.5168,-1.1588, 0.0000, 0.0000, 0.0000, 0.3488
 -2.000,-0.2165, 0.00644, 0.00161, 0.0257,0.5171,0.5624,-1.0098, 0.0000, 0.0000, 0.0000, 0.3634
 -1.750,-0.1902, 0.00630, 0.00156, 0.0261,0.4995,0.6070,-0.8657, 0.0000, 0.0000, 0.0000, 0.3820
 -1.500,-0.1624, 0.00619, 0.00152, 0.0263,0.4937,0.6374,-0.7230, 0.0000, 0.0000, 0.0000, 0.4068
 -1.250,-0.1345, 0.00610, 0.00150, 0.0265,0.4864,0.6636,-0.5854, 0.0000, 0.0000, 0.0000, 0.4418
 -1.000,-0.1068, 0.00606, 0.00149, 0.0267,0.4738,0.6891,-0.6098, 0.0000, 0.0000, 0.0000, 0.4949
 -0.750,-0.0790, 0.00609, 0.00148, 0.0268,0.4545,0.7121,-0.6407, 0.0000, 0.0000, 0.0000, 0.5851
 -0.500,-0.0504, 0.00610, 0.00149, 0.0268,0.4440,0.7285,-0.6724, 0.0000, 0.0000, 0.0000, 0.7788
 -0.250,-0.0224, 0.00606, 0.00152, 0.0270,0.4380,0.7499,-0.7041, 0.0000, 0.0000, 0.0000, 1.4570
  0.000, 0.0064, 0.00611, 0.00151, 0.0270,0.4281,0.7624,-0.7364, 0.0000, 0.0000, 0.0000,-3.9852
  0.250, 0.0348, 0.00618, 0.00153, 0.0270,0.4147,0.7747,-0.7686, 0.0000, 0.0000, 0.0000,-0.5360
  0.500, 0.0630, 0.00625, 0.00158, 0.0270,0.3974,0.7868,-0.8007, 0.0000, 0.0000, 0.0000,-0.1888
  0.750, 0.0919, 0.00628, 0.00160, 0.0270,0.3929,0.7963,-0.8343, 0.0000, 0.0000, 0.0000,-0.0521
  1.000, 0.1210, 0.00634, 0.00163, 0.0269,0.3847,0.8034,-0.8730, 0.0000, 0.0000, 0.0000, 0.0196
  1.250, 0.1497, 0.00646, 0.00166, 0.0268,0.3727,0.8081,-0.9117, 0.0000, 0.0000, 0.0000, 0.0632
  1.500, 0.1778, 0.00655, 0.00171, 0.0269,0.3579,0.8204,-0.9501, 0.0000, 0.0000, 0.0000, 0.0912
  1.750, 0.2061, 0.00662, 0.00179, 0.0269,0.3475,0.8290,-0.9890, 0.0000, 0.0000, 0.0000, 0.1119
  2.000, 0.2351, 0.00666, 0.00184, 0.0268,0.3443,0.8358,-1.0288, 0.0000, 0.0000, 0.0000, 0.1282
  2.250, 0.2639, 0.00674, 0.00189, 0.0267,0.3386,0.8414,-1.0689, 0.0000, 0.0000, 0.0000, 0.1410
  2.500, 0.2926, 0.00685, 0.00195, 0.0266,0.3305,0.8457,-1.1091, 0.0000, 0.0000, 0.0000, 0.1513
  2.750, 0.3210, 0.00699, 0.00202, 0.0266,0.3199,0.8508,-1.1492, 0.0000, 0.0000, 0.0000, 0.1594
  3.000, 0.3487, 0.00711, 0.00212, 0.0267,0.3064,0.8606,-1.1887, 0.0000, 0.0000, 0.0000, 0.1656
  3.250, 0.3766, 0.00719, 0.00223, 0.0268,0.3012,0.8686,-1.2291, 0.0000, 0.0000, 0.0000, 0.1708
  3.500, 0.4049, 0.00726, 0.00232, 0.0268,0.2990,0.8753,-1.2703, 0.0000, 0.0000, 0.0000, 0.1756
  3.750, 0.4334, 0.00735, 0.00239, 0.0268,0.2948,0.8801,-1.3119, 0.0000, 0.0000, 0.0000, 0.1799
  4.000, 0.4618, 0.00747, 0.00248, 0.0267,0.2879,0.8834,-1.3600, 0.0000, 0.0000, 0.0000, 0.1837
  4.250, 0.4898, 0.00762, 0.00257, 0.0266,0.2791,0.8871,-1.4084, 0.0000, 0.0000, 0.0000, 0.1870
  4.500, 0.5172, 0.00776, 0.00268, 0.0267,0.2684,0.8943,-1.4562, 0.0000, 0.0000, 0.0000, 0.1896
  4.750, 0.5440, 0.00794, 0.00286, 0.0270,0.2583,0.9003,-1.5036, 0.0000, 0.0000, 0.0000, 0.1915
  5.000, 0.5720, 0.00800, 0.00295, 0.0270,0.2573,0.9053,-1.5534, 0.0000, 0.0000, 0.0000, 0.1936
  5.250, 0.6001, 0.00808, 0.00305, 0.0270,0.2555,0.9097,-1.6036, 0.0000, 0.0000, 0.0000, 0.1957
  5.500, 0.6281, 0.00818, 0.00315, 0.0270,0.2523,0.9135,-1.6540, 0.0000, 0.0000, 0.0000, 0.1975
  5.750, 0.6558, 0.00831, 0.00327, 0.0270,0.2477,0.9168,-1.7044, 0.0000, 0.0000, 0.0000, 0.1991
  6.000, 0.6829, 0.00844, 0.00339, 0.0271,0.2418,0.9225,-1.7626, 0.0000, 0.0000, 0.0000, 0.2003
  6.250, 0.7086, 0.00863, 0.00355, 0.0275,0.2332,0.9286,-1.8199, 0.0000, 0.0000, 0.0000, 0.2010
  6.500, 0.7334, 0.00888, 0.00376, 0.0280,0.2209,0.9346,-1.8844, 0.0000, 0.0000, 0.0000, 0.2013
  6.750, 0.7594, 0.00902, 0.00391, 0.0284,0.2168,0.9404,-1.9542, 0.0000, 0.0000, 0.0000, 0.2019
  7.000, 0.7859, 0.00911, 0.00403, 0.0287,0.2151,0.9449,-2.0259, 0.0000, 0.0000, 0.0000, 0.2025
  7.250, 0.8130, 0.00920, 0.00416, 0.0288,0.2124,0.9498,-2.0987, 0.0000, 0.0000, 0.0000, 0.2034
  7.500, 0.8393, 0.00933, 0.00430, 0.0290,0.2084,0.9548,-2.1712, 0.0000, 0.0000, 0.0000, 0.2039
  7.750, 0.8645, 0.00951, 0.00446, 0.0294,0.2033,0.9605,-2.2427, 0.0000, 0.0000, 0.0000, 0.2041
  8.000, 0.8888, 0.00973, 0.00465, 0.0300,0.1971,0.9667,-2.3135, 0.0000, 0.0000, 0.0000, 0.2042
  8.250, 0.9156, 0.01000, 0.00488, 0.0299,0.1884,0.9716,-2.3880, 0.0000, 0.0000, 0.0000, 0.2049
  8.500, 0.9452, 0.01031, 0.00520, 0.0292,0.1798,0.9755,-2.4664, 0.0000, 0.0000, 0.0000, 0.2064
  8.750, 0.9761, 0.01043, 0.00535, 0.0284,0.1790,0.9791,-2.5542, 0.0000, 0.0000, 0.0000, 0.2079
  9.000, 1.0068, 0.01056, 0.00551, 0.0276,0.1772,0.9827,-2.6536, 0.0000, 0.0000, 0.0000, 0.2093
  9.250, 1.0372, 0.01074, 0.00570, 0.0268,0.1741,0.9862,-2.7533, 0.0000, 0.0000, 0.0000, 0.2105
  9.500, 1.0713, 0.01099, 0.00594, 0.0252,0.1696,0.9876,-2.8606, 0.0000, 0.0000, 0.0000, 0.2125
  9.750, 1.1047, 0.01131, 0.00627, 0.0235,0.1639,0.9892,-2.9679, 0.0000, 0.0000, 0.0000, 0.2144
 10.000, 1.1374, 0.01169, 0.00661, 0.0220,0.1562,0.9910,-3.0745, 0.0000, 0.0000, 0.0000, 0.2160
 10.250, 1.1693, 0.01211, 0.00702, 0.0206,0.1478,0.9934,-3.1800, 0.0000, 0.0000, 0.0000, 0.2174
 10.500, 1.2018, 0.01238, 0.00733, 0.0192,0.1450,0.9959,-3.2893, 0.0000, 0.0000, 0.0000, 0.2187
 10.750, 1.2357, 0.01257, 0.00757, 0.0176,0.1437,0.9978,-3.4032, 0.0000, 0.0000, 0.0000, 0.2200
 11.000, 1.2693, 0.01282, 0.00785, 0.0159,0.1411,0.9998,-3.5184, 0.0000, 0.0000, 0.0000, 0.2213
 11.250, 1.2834, 0.01306, 0.00810, 0.0181,0.1376,1.0000,-3.6186, 0.0000, 0.0000, 0.0000, 0.2194
 11.500, 1.2968, 0.01340, 0.00841, 0.0202,0.1327,1.0000,-3.7327, 0.0000, 0.0000, 0.0000, 0.2174
 11.750, 1.3126, 0.01388, 0.00883, 0.0218,0.1252,1.0000,-3.8544, 0.0000, 0.0000, 0.0000, 0.2161
 12.000, 1.3292, 0.01445, 0.00937, 0.0230,0.1148,1.0000,-3.9788, 0.0000, 0.0000, 0.0000, 0.2149
 12.250, 1.3509, 0.01474, 0.00970, 0.0236,0.1132,1.0000,-4.1215, 0.0000, 0.0000, 0.0000, 0.2143
 12.500, 1.3709, 0.01512, 0.01009, 0.0244,0.1097,1.0000,-4.2613, 0.0000, 0.0000, 0.0000, 0.2136
 12.750, 1.3871, 0.01570, 0.01063, 0.0255,0.1034,1.0000,-4.3902, 0.0000, 0.0000, 0.0000, 0.2125
 13.000, 1.3980, 0.01643, 0.01135, 0.0273,0.0966,1.0000,-4.5030, 0.0000, 0.0000, 0.0000, 0.2109
 13.250, 1.4048, 0.01724, 0.01216, 0.0296,0.0886,1.0000,-4.6024, 0.0000, 0.0000, 0.0000, 0.2090
 13.500, 1.4177, 0.01787, 0.01284, 0.0309,0.0862,1.0000,-4.7237, 0.0000, 0.0000, 0.0000, 0.2078
 13.750, 1.4304, 0.01859, 0.01359, 0.0319,0.0843,1.0000,-4.8453, 0.0000, 0.0000, 0.0000, 0.2067
 14.000, 1.4404, 0.01953, 0.01455, 0.0330,0.0813,1.0000,-4.9582, 0.0000, 0.0000, 0.0000, 0.2056
 14.250, 1.4487, 0.02067, 0.01570, 0.0340,0.0783,1.0000,-5.0867, 0.0000, 0.0000, 0.0000, 0.2046
 14.500, 1.4544, 0.02207, 0.01711, 0.0348,0.0751,1.0000,-5.2112, 0.0000, 0.0000, 0.0000, 0.2036
 14.750, 1.4586, 0.02369, 0.01876, 0.0355,0.0715,1.0000,-5.3282, 0.0000, 0.0000, 0.0000, 0.2026
 15.000, 1.4624, 0.02546, 0.02056, 0.0360,0.0676,1.0000,-5.4435, 0.0000, 0.0000, 0.0000, 0.2018
 15.250, 1.4639, 0.02753, 0.02270, 0.0362,0.0645,1.0000,-5.5470, 0.0000, 0.0000, 0.0000, 0.2011
 15.500, 1.4668, 0.02957, 0.02482, 0.0363,0.0630,1.0000,-5.6579, 0.0000, 0.0000, 0.0000, 0.2005
 15.750, 1.4752, 0.03111, 0.02643, 0.0363,0.0627,1.0000,-5.7978, 0.0000, 0.0000, 0.0000, 0.2001
 16.000, 1.4828, 0.03276, 0.02817, 0.0362,0.0623,1.0000,-5.9345, 0.0000, 0.0000, 0.0000, 0.1997
 16.250, 1.4855, 0.03502, 0.03051, 0.0358,0.0617,1.0000,-6.0469, 0.0000, 0.0000, 0.0000, 0.1994
 16.500, 1.4898, 0.03708, 0.03263, 0.0356,0.0607,1.0000,-6.1684, 0.0000, 0.0000, 0.0000, 0.1990
 16.750, 1.4864, 0.04008, 0.03572, 0.0349,0.0596,1.0000,-6.2500, 0.0000, 0.0000, 0.0000, 0.1988
 17.000, 1.4852, 0.04281, 0.03850, 0.0343,0.0581,1.0000,-6.3424, 0.0000, 0.0000, 0.0000, 0.1985
 17.250, 1.4751, 0.04667, 0.04245, 0.0331,0.0566,1.0000,-6.3870, 0.0000, 0.0000, 0.0000, 0.1985
 17.500, 1.4675, 0.05017, 0.04600, 0.0322,0.0548,1.0000,-6.4438, 0.0000, 0.0000, 0.0000, 0.1984
 17.750, 1.4504, 0.05519, 0.05110, 0.0304,0.0534,1.0000,-6.4456, 0.0000, 0.0000, 0.0000, 0.1987
 18.000, 1.4393, 0.05950, 0.05546, 0.0288,0.0514,1.0000,-6.4787, 0.0000, 0.0000, 0.0000, 0.1989
 18.250, 1.4178, 0.06550, 0.06157, 0.0263,0.0500,1.0000,-6.4485, 0.0000, 0.0000, 0.0000, 0.1997
 18.500, 1.4054, 0.07021, 0.06635, 0.0244,0.0476,1.0000,-6.4691, 0.0000, 0.0000, 0.0000, 0.2002
 18.750, 1.3798, 0.07702, 0.07328, 0.0214,0.0462,1.0000,-6.4097, 0.0000, 0.0000, 0.0000, 0.2014
 19.000, 1.3662, 0.08205, 0.07838, 0.0191,0.0442,1.0000,-6.4335, 0.0000, 0.0000, 0.0000, 0.2022
 19.250, 1.3531, 0.08691, 0.08334, 0.0169,0.0428,1.0000,-6.4592, 0.0000, 0.0000, 0.0000, 0.2031
 19.500, 1.3306, 0.09354, 0.09009, 0.0137,0.0427,1.0000,-6.4103, 0.0000, 0.0000, 0.0000, 0.2046
 19.750, 1.3307, 0.09684, 0.09347, 0.0121,0.0425,1.0000,-6.5331, 0.0000, 0.0000, 0.0000, 0.2052
 20.000, 1.3299, 0.10033, 0.09702, 0.0103,0.0421,1.0000,-6.6484, 0.0000, 0.0000, 0.0000, 0.2059


